studentId,date,status,class,section,schoolId
567,2025-09-05,Present,Class 9,B,1
567,2025-09-04,Present,Class 9,B,1
567,2025-09-03,Present,Class 9,B,1
567,2025-09-02,Present,Class 9,B,1
567,2025-09-01,Absent,Class 9,B,1
567,2025-08-31,Absent,Class 9,B,1
567,2025-08-30,Present,Class 9,B,1
567,2025-08-29,Absent,Class 9,B,1
567,2025-08-28,Present,Class 9,B,1
567,2025-08-27,Present,Class 9,B,1
567,2025-08-26,Present,Class 9,B,1
567,2025-08-25,Absent,Class 9,B,1
567,2025-08-24,Absent,Class 9,B,1
567,2025-08-23,Present,Class 9,B,1
567,2025-08-22,Present,Class 9,B,1
567,2025-08-21,Present,Class 9,B,1
567,2025-08-20,Absent,Class 9,B,1
567,2025-08-19,Absent,Class 9,B,1
567,2025-08-18,Present,Class 9,B,1
567,2025-08-17,Present,Class 9,B,1
567,2025-08-16,Present,Class 9,B,1
567,2025-08-15,Absent,Class 9,B,1
568,2025-09-13,Present,Class 2,B,1
568,2025-09-12,Present,Class 2,B,1
568,2025-09-11,Present,Class 2,B,1
568,2025-09-10,Absent,Class 2,B,1
568,2025-09-09,Present,Class 2,B,1
568,2025-09-08,Absent,Class 2,B,1
568,2025-09-07,Present,Class 2,B,1
568,2025-09-06,Present,Class 2,B,1
568,2025-09-05,Present,Class 2,B,1
568,2025-09-04,Present,Class 2,B,1
568,2025-09-03,Present,Class 2,B,1
568,2025-09-02,Present,Class 2,B,1
568,2025-09-01,Present,Class 2,B,1
568,2025-08-31,Present,Class 2,B,1
568,2025-08-30,Absent,Class 2,B,1
568,2025-08-29,Absent,Class 2,B,1
568,2025-08-28,Present,Class 2,B,1
568,2025-08-27,Present,Class 2,B,1
568,2025-08-26,Present,Class 2,B,1
568,2025-08-25,Present,Class 2,B,1
568,2025-08-24,Absent,Class 2,B,1
568,2025-08-23,Present,Class 2,B,1
568,2025-08-22,Present,Class 2,B,1
568,2025-08-21,Absent,Class 2,B,1
568,2025-08-20,Present,Class 2,B,1
568,2025-08-19,Present,Class 2,B,1
568,2025-08-18,Present,Class 2,B,1
568,2025-08-17,Present,Class 2,B,1
568,2025-08-16,Present,Class 2,B,1
568,2025-08-15,Present,Class 2,B,1
569,2025-09-13,Present,Class 3,B,1
569,2025-09-12,Present,Class 3,B,1
569,2025-09-11,Present,Class 3,B,1
569,2025-09-10,Present,Class 3,B,1
569,2025-09-09,Present,Class 3,B,1
569,2025-09-08,Absent,Class 3,B,1
569,2025-09-07,Present,Class 3,B,1
569,2025-09-06,Present,Class 3,B,1
569,2025-09-05,Present,Class 3,B,1
569,2025-09-04,Present,Class 3,B,1
569,2025-09-03,Present,Class 3,B,1
569,2025-09-02,Present,Class 3,B,1
569,2025-09-01,Present,Class 3,B,1
569,2025-08-31,Present,Class 3,B,1
569,2025-08-30,Present,Class 3,B,1
569,2025-08-29,Present,Class 3,B,1
569,2025-08-28,Present,Class 3,B,1
569,2025-08-27,Present,Class 3,B,1
569,2025-08-26,Present,Class 3,B,1
569,2025-08-25,Absent,Class 3,B,1
569,2025-08-24,Present,Class 3,B,1
569,2025-08-23,Absent,Class 3,B,1
569,2025-08-22,Present,Class 3,B,1
569,2025-08-21,Absent,Class 3,B,1
569,2025-08-20,Present,Class 3,B,1
569,2025-08-19,Absent,Class 3,B,1
569,2025-08-18,Present,Class 3,B,1
569,2025-08-17,Present,Class 3,B,1
569,2025-08-16,Absent,Class 3,B,1
569,2025-08-15,Present,Class 3,B,1
570,2025-09-13,Present,Class 5,E,1
570,2025-09-12,Absent,Class 5,E,1
570,2025-09-11,Present,Class 5,E,1
570,2025-09-10,Absent,Class 5,E,1
570,2025-09-09,Present,Class 5,E,1
570,2025-09-08,Present,Class 5,E,1
570,2025-09-07,Present,Class 5,E,1
570,2025-09-06,Present,Class 5,E,1
570,2025-09-05,Present,Class 5,E,1
570,2025-09-04,Present,Class 5,E,1
570,2025-09-03,Absent,Class 5,E,1
570,2025-09-02,Present,Class 5,E,1
570,2025-09-01,Absent,Class 5,E,1
570,2025-08-31,Present,Class 5,E,1
570,2025-08-30,Present,Class 5,E,1
570,2025-08-29,Present,Class 5,E,1
570,2025-08-28,Present,Class 5,E,1
570,2025-08-27,Present,Class 5,E,1
570,2025-08-26,Present,Class 5,E,1
570,2025-08-25,Present,Class 5,E,1
570,2025-08-24,Present,Class 5,E,1
570,2025-08-23,Absent,Class 5,E,1
570,2025-08-22,Present,Class 5,E,1
570,2025-08-21,Present,Class 5,E,1
570,2025-08-20,Present,Class 5,E,1
570,2025-08-19,Present,Class 5,E,1
570,2025-08-18,Present,Class 5,E,1
570,2025-08-17,Present,Class 5,E,1
570,2025-08-16,Present,Class 5,E,1
570,2025-08-15,Present,Class 5,E,1
571,2025-09-13,Absent,Class 5,C,1
571,2025-09-12,Present,Class 5,C,1
571,2025-09-11,Absent,Class 5,C,1
571,2025-09-10,Present,Class 5,C,1
571,2025-09-09,Present,Class 5,C,1
571,2025-09-08,Absent,Class 5,C,1
571,2025-09-07,Present,Class 5,C,1
571,2025-09-06,Present,Class 5,C,1
571,2025-09-05,Present,Class 5,C,1
571,2025-09-04,Present,Class 5,C,1
571,2025-09-03,Absent,Class 5,C,1
571,2025-09-02,Present,Class 5,C,1
571,2025-09-01,Present,Class 5,C,1
571,2025-08-31,Present,Class 5,C,1
571,2025-08-30,Present,Class 5,C,1
571,2025-08-29,Present,Class 5,C,1
571,2025-08-28,Present,Class 5,C,1
571,2025-08-27,Present,Class 5,C,1
571,2025-08-26,Present,Class 5,C,1
571,2025-08-25,Present,Class 5,C,1
571,2025-08-24,Absent,Class 5,C,1
571,2025-08-23,Absent,Class 5,C,1
571,2025-08-22,Present,Class 5,C,1
571,2025-08-21,Present,Class 5,C,1
571,2025-08-20,Absent,Class 5,C,1
571,2025-08-19,Absent,Class 5,C,1
571,2025-08-18,Present,Class 5,C,1
571,2025-08-17,Absent,Class 5,C,1
571,2025-08-16,Present,Class 5,C,1
571,2025-08-15,Absent,Class 5,C,1
572,2025-09-13,Absent,Class 8,D,1
572,2025-09-12,Present,Class 8,D,1
572,2025-09-11,Present,Class 8,D,1
572,2025-09-10,Absent,Class 8,D,1
572,2025-09-09,Present,Class 8,D,1
572,2025-09-08,Absent,Class 8,D,1
572,2025-09-07,Absent,Class 8,D,1
572,2025-09-06,Present,Class 8,D,1
572,2025-09-05,Absent,Class 8,D,1
572,2025-09-04,Present,Class 8,D,1
572,2025-09-03,Present,Class 8,D,1
572,2025-09-02,Present,Class 8,D,1
572,2025-09-01,Present,Class 8,D,1
572,2025-08-31,Present,Class 8,D,1
572,2025-08-30,Present,Class 8,D,1
572,2025-08-29,Present,Class 8,D,1
572,2025-08-28,Present,Class 8,D,1
572,2025-08-27,Present,Class 8,D,1
572,2025-08-26,Present,Class 8,D,1
572,2025-08-25,Present,Class 8,D,1
572,2025-08-24,Present,Class 8,D,1
572,2025-08-23,Absent,Class 8,D,1
572,2025-08-22,Present,Class 8,D,1
572,2025-08-21,Present,Class 8,D,1
572,2025-08-20,Present,Class 8,D,1
572,2025-08-19,Absent,Class 8,D,1
572,2025-08-18,Absent,Class 8,D,1
572,2025-08-17,Absent,Class 8,D,1
572,2025-08-16,Present,Class 8,D,1
572,2025-08-15,Present,Class 8,D,1
573,2025-09-13,Present,Class 6,E,1
573,2025-09-12,Present,Class 6,E,1
573,2025-09-11,Absent,Class 6,E,1
573,2025-09-10,Absent,Class 6,E,1
573,2025-09-09,Absent,Class 6,E,1
573,2025-09-08,Present,Class 6,E,1
573,2025-09-07,Absent,Class 6,E,1
573,2025-09-06,Present,Class 6,E,1
573,2025-09-05,Present,Class 6,E,1
573,2025-09-04,Absent,Class 6,E,1
573,2025-09-03,Present,Class 6,E,1
573,2025-09-02,Absent,Class 6,E,1
573,2025-09-01,Present,Class 6,E,1
573,2025-08-31,Absent,Class 6,E,1
573,2025-08-30,Present,Class 6,E,1
573,2025-08-29,Present,Class 6,E,1
573,2025-08-28,Present,Class 6,E,1
573,2025-08-27,Present,Class 6,E,1
573,2025-08-26,Present,Class 6,E,1
573,2025-08-25,Present,Class 6,E,1
573,2025-08-24,Present,Class 6,E,1
573,2025-08-23,Present,Class 6,E,1
573,2025-08-22,Present,Class 6,E,1
573,2025-08-21,Present,Class 6,E,1
573,2025-08-20,Present,Class 6,E,1
573,2025-08-19,Present,Class 6,E,1
573,2025-08-18,Absent,Class 6,E,1
573,2025-08-17,Present,Class 6,E,1
573,2025-08-16,Absent,Class 6,E,1
573,2025-08-15,Absent,Class 6,E,1
574,2025-09-13,Absent,Class 7,D,1
574,2025-09-12,Present,Class 7,D,1
574,2025-09-11,Absent,Class 7,D,1
574,2025-09-10,Present,Class 7,D,1
574,2025-09-09,Absent,Class 7,D,1
574,2025-09-08,Absent,Class 7,D,1
574,2025-09-07,Present,Class 7,D,1
574,2025-09-06,Present,Class 7,D,1
574,2025-09-05,Present,Class 7,D,1
574,2025-09-04,Present,Class 7,D,1
574,2025-09-03,Present,Class 7,D,1
574,2025-09-02,Present,Class 7,D,1
574,2025-09-01,Present,Class 7,D,1
574,2025-08-31,Present,Class 7,D,1
574,2025-08-30,Present,Class 7,D,1
574,2025-08-29,Present,Class 7,D,1
574,2025-08-28,Absent,Class 7,D,1
574,2025-08-27,Present,Class 7,D,1
574,2025-08-26,Absent,Class 7,D,1
574,2025-08-25,Present,Class 7,D,1
574,2025-08-24,Present,Class 7,D,1
574,2025-08-23,Absent,Class 7,D,1
574,2025-08-22,Absent,Class 7,D,1
574,2025-08-21,Present,Class 7,D,1
574,2025-08-20,Absent,Class 7,D,1
574,2025-08-19,Present,Class 7,D,1
574,2025-08-18,Absent,Class 7,D,1
574,2025-08-17,Absent,Class 7,D,1
574,2025-08-16,Present,Class 7,D,1
574,2025-08-15,Present,Class 7,D,1
575,2025-09-13,Present,Class 1,C,1
575,2025-09-12,Absent,Class 1,C,1
575,2025-09-11,Absent,Class 1,C,1
575,2025-09-10,Present,Class 1,C,1
575,2025-09-09,Present,Class 1,C,1
575,2025-09-08,Present,Class 1,C,1
575,2025-09-07,Present,Class 1,C,1
575,2025-09-06,Absent,Class 1,C,1
575,2025-09-05,Present,Class 1,C,1
575,2025-09-04,Present,Class 1,C,1
575,2025-09-03,Absent,Class 1,C,1
575,2025-09-02,Absent,Class 1,C,1
575,2025-09-01,Present,Class 1,C,1
575,2025-08-31,Present,Class 1,C,1
575,2025-08-30,Present,Class 1,C,1
575,2025-08-29,Present,Class 1,C,1
575,2025-08-28,Present,Class 1,C,1
575,2025-08-27,Present,Class 1,C,1
575,2025-08-26,Absent,Class 1,C,1
575,2025-08-25,Present,Class 1,C,1
575,2025-08-24,Present,Class 1,C,1
575,2025-08-23,Present,Class 1,C,1
575,2025-08-22,Present,Class 1,C,1
575,2025-08-21,Present,Class 1,C,1
575,2025-08-20,Present,Class 1,C,1
575,2025-08-19,Present,Class 1,C,1
575,2025-08-18,Absent,Class 1,C,1
575,2025-08-17,Present,Class 1,C,1
575,2025-08-16,Absent,Class 1,C,1
575,2025-08-15,Present,Class 1,C,1
576,2025-09-13,Present,Class 2,B,1
576,2025-09-12,Present,Class 2,B,1
576,2025-09-11,Absent,Class 2,B,1
576,2025-09-10,Absent,Class 2,B,1
576,2025-09-09,Present,Class 2,B,1
576,2025-09-08,Present,Class 2,B,1
576,2025-09-07,Present,Class 2,B,1
576,2025-09-06,Absent,Class 2,B,1
576,2025-09-05,Present,Class 2,B,1
576,2025-09-04,Present,Class 2,B,1
576,2025-09-03,Present,Class 2,B,1
576,2025-09-02,Absent,Class 2,B,1
576,2025-09-01,Present,Class 2,B,1
576,2025-08-31,Absent,Class 2,B,1
576,2025-08-30,Present,Class 2,B,1
576,2025-08-29,Absent,Class 2,B,1
576,2025-08-28,Absent,Class 2,B,1
576,2025-08-27,Present,Class 2,B,1
576,2025-08-26,Absent,Class 2,B,1
576,2025-08-25,Present,Class 2,B,1
576,2025-08-24,Absent,Class 2,B,1
576,2025-08-23,Absent,Class 2,B,1
576,2025-08-22,Present,Class 2,B,1
576,2025-08-21,Absent,Class 2,B,1
576,2025-08-20,Present,Class 2,B,1
576,2025-08-19,Present,Class 2,B,1
576,2025-08-18,Absent,Class 2,B,1
576,2025-08-17,Absent,Class 2,B,1
576,2025-08-16,Present,Class 2,B,1
576,2025-08-15,Present,Class 2,B,1
577,2025-09-13,Present,Class 7,A,1
577,2025-09-12,Absent,Class 7,A,1
577,2025-09-11,Absent,Class 7,A,1
577,2025-09-10,Present,Class 7,A,1
577,2025-09-09,Absent,Class 7,A,1
577,2025-09-08,Present,Class 7,A,1
577,2025-09-07,Present,Class 7,A,1
577,2025-09-06,Present,Class 7,A,1
577,2025-09-05,Present,Class 7,A,1
577,2025-09-04,Present,Class 7,A,1
577,2025-09-03,Present,Class 7,A,1
577,2025-09-02,Present,Class 7,A,1
577,2025-09-01,Present,Class 7,A,1
577,2025-08-31,Present,Class 7,A,1
577,2025-08-30,Present,Class 7,A,1
577,2025-08-29,Present,Class 7,A,1
577,2025-08-28,Present,Class 7,A,1
577,2025-08-27,Present,Class 7,A,1
577,2025-08-26,Present,Class 7,A,1
577,2025-08-25,Present,Class 7,A,1
577,2025-08-24,Present,Class 7,A,1
577,2025-08-23,Present,Class 7,A,1
577,2025-08-22,Present,Class 7,A,1
577,2025-08-21,Absent,Class 7,A,1
577,2025-08-20,Absent,Class 7,A,1
577,2025-08-19,Absent,Class 7,A,1
577,2025-08-18,Present,Class 7,A,1
577,2025-08-17,Present,Class 7,A,1
577,2025-08-16,Absent,Class 7,A,1
577,2025-08-15,Absent,Class 7,A,1
578,2025-09-13,Present,Class 2,D,1
578,2025-09-12,Present,Class 2,D,1
578,2025-09-11,Absent,Class 2,D,1
578,2025-09-10,Present,Class 2,D,1
578,2025-09-09,Present,Class 2,D,1
578,2025-09-08,Present,Class 2,D,1
578,2025-09-07,Present,Class 2,D,1
578,2025-09-06,Present,Class 2,D,1
578,2025-09-05,Present,Class 2,D,1
578,2025-09-04,Present,Class 2,D,1
578,2025-09-03,Present,Class 2,D,1
578,2025-09-02,Absent,Class 2,D,1
578,2025-09-01,Present,Class 2,D,1
578,2025-08-31,Present,Class 2,D,1
578,2025-08-30,Present,Class 2,D,1
578,2025-08-29,Present,Class 2,D,1
578,2025-08-28,Absent,Class 2,D,1
578,2025-08-27,Absent,Class 2,D,1
578,2025-08-26,Present,Class 2,D,1
578,2025-08-25,Present,Class 2,D,1
578,2025-08-24,Absent,Class 2,D,1
578,2025-08-23,Present,Class 2,D,1
578,2025-08-22,Present,Class 2,D,1
578,2025-08-21,Absent,Class 2,D,1
578,2025-08-20,Absent,Class 2,D,1
578,2025-08-19,Present,Class 2,D,1
578,2025-08-18,Absent,Class 2,D,1
578,2025-08-17,Present,Class 2,D,1
578,2025-08-16,Present,Class 2,D,1
578,2025-08-15,Present,Class 2,D,1
579,2025-09-13,Present,Class 5,A,1
579,2025-09-12,Present,Class 5,A,1
579,2025-09-11,Present,Class 5,A,1
579,2025-09-10,Present,Class 5,A,1
579,2025-09-09,Present,Class 5,A,1
579,2025-09-08,Absent,Class 5,A,1
579,2025-09-07,Present,Class 5,A,1
579,2025-09-06,Present,Class 5,A,1
579,2025-09-05,Absent,Class 5,A,1
579,2025-09-04,Absent,Class 5,A,1
579,2025-09-03,Present,Class 5,A,1
579,2025-09-02,Present,Class 5,A,1
579,2025-09-01,Present,Class 5,A,1
579,2025-08-31,Present,Class 5,A,1
579,2025-08-30,Present,Class 5,A,1
579,2025-08-29,Present,Class 5,A,1
579,2025-08-28,Absent,Class 5,A,1
579,2025-08-27,Present,Class 5,A,1
579,2025-08-26,Absent,Class 5,A,1
579,2025-08-25,Present,Class 5,A,1
579,2025-08-24,Present,Class 5,A,1
579,2025-08-23,Present,Class 5,A,1
579,2025-08-22,Present,Class 5,A,1
579,2025-08-21,Present,Class 5,A,1
579,2025-08-20,Present,Class 5,A,1
579,2025-08-19,Present,Class 5,A,1
579,2025-08-18,Present,Class 5,A,1
579,2025-08-17,Present,Class 5,A,1
579,2025-08-16,Present,Class 5,A,1
579,2025-08-15,Present,Class 5,A,1
580,2025-09-13,Absent,Class 4,A,1
580,2025-09-12,Absent,Class 4,A,1
580,2025-09-11,Absent,Class 4,A,1
580,2025-09-10,Present,Class 4,A,1
580,2025-09-09,Present,Class 4,A,1
580,2025-09-08,Present,Class 4,A,1
580,2025-09-07,Present,Class 4,A,1
580,2025-09-06,Absent,Class 4,A,1
580,2025-09-05,Present,Class 4,A,1
580,2025-09-04,Present,Class 4,A,1
580,2025-09-03,Present,Class 4,A,1
580,2025-09-02,Present,Class 4,A,1
580,2025-09-01,Absent,Class 4,A,1
580,2025-08-31,Present,Class 4,A,1
580,2025-08-30,Absent,Class 4,A,1
580,2025-08-29,Present,Class 4,A,1
580,2025-08-28,Absent,Class 4,A,1
580,2025-08-27,Present,Class 4,A,1
580,2025-08-26,Absent,Class 4,A,1
580,2025-08-25,Present,Class 4,A,1
580,2025-08-24,Absent,Class 4,A,1
580,2025-08-23,Absent,Class 4,A,1
580,2025-08-22,Present,Class 4,A,1
580,2025-08-21,Present,Class 4,A,1
580,2025-08-20,Absent,Class 4,A,1
580,2025-08-19,Present,Class 4,A,1
580,2025-08-18,Present,Class 4,A,1
580,2025-08-17,Present,Class 4,A,1
580,2025-08-16,Present,Class 4,A,1
580,2025-08-15,Present,Class 4,A,1
581,2025-09-13,Absent,Class 2,E,1
581,2025-09-12,Absent,Class 2,E,1
581,2025-09-11,Present,Class 2,E,1
581,2025-09-10,Absent,Class 2,E,1
581,2025-09-09,Present,Class 2,E,1
581,2025-09-08,Absent,Class 2,E,1
581,2025-09-07,Present,Class 2,E,1
581,2025-09-06,Present,Class 2,E,1
581,2025-09-05,Present,Class 2,E,1
581,2025-09-04,Present,Class 2,E,1
581,2025-09-03,Present,Class 2,E,1
581,2025-09-02,Present,Class 2,E,1
581,2025-09-01,Present,Class 2,E,1
581,2025-08-31,Present,Class 2,E,1
581,2025-08-30,Absent,Class 2,E,1
581,2025-08-29,Present,Class 2,E,1
581,2025-08-28,Absent,Class 2,E,1
581,2025-08-27,Present,Class 2,E,1
581,2025-08-26,Present,Class 2,E,1
581,2025-08-25,Present,Class 2,E,1
581,2025-08-24,Present,Class 2,E,1
581,2025-08-23,Absent,Class 2,E,1
581,2025-08-22,Present,Class 2,E,1
581,2025-08-21,Present,Class 2,E,1
581,2025-08-20,Absent,Class 2,E,1
581,2025-08-19,Present,Class 2,E,1
581,2025-08-18,Present,Class 2,E,1
581,2025-08-17,Present,Class 2,E,1
581,2025-08-16,Present,Class 2,E,1
581,2025-08-15,Absent,Class 2,E,1
582,2025-09-13,Absent,Class 7,A,1
582,2025-09-12,Absent,Class 7,A,1
582,2025-09-11,Present,Class 7,A,1
582,2025-09-10,Present,Class 7,A,1
582,2025-09-09,Present,Class 7,A,1
582,2025-09-08,Absent,Class 7,A,1
582,2025-09-07,Present,Class 7,A,1
582,2025-09-06,Absent,Class 7,A,1
582,2025-09-05,Present,Class 7,A,1
582,2025-09-04,Present,Class 7,A,1
582,2025-09-03,Present,Class 7,A,1
582,2025-09-02,Present,Class 7,A,1
582,2025-09-01,Present,Class 7,A,1
582,2025-08-31,Absent,Class 7,A,1
582,2025-08-30,Present,Class 7,A,1
582,2025-08-29,Present,Class 7,A,1
582,2025-08-28,Present,Class 7,A,1
582,2025-08-27,Present,Class 7,A,1
582,2025-08-26,Present,Class 7,A,1
582,2025-08-25,Present,Class 7,A,1
582,2025-08-24,Present,Class 7,A,1
582,2025-08-23,Absent,Class 7,A,1
582,2025-08-22,Present,Class 7,A,1
582,2025-08-21,Absent,Class 7,A,1
582,2025-08-20,Present,Class 7,A,1
582,2025-08-19,Present,Class 7,A,1
582,2025-08-18,Present,Class 7,A,1
582,2025-08-17,Present,Class 7,A,1
582,2025-08-16,Present,Class 7,A,1
582,2025-08-15,Absent,Class 7,A,1
583,2025-09-13,Absent,Class 5,E,1
583,2025-09-12,Present,Class 5,E,1
583,2025-09-11,Present,Class 5,E,1
583,2025-09-10,Present,Class 5,E,1
583,2025-09-09,Present,Class 5,E,1
583,2025-09-08,Present,Class 5,E,1
583,2025-09-07,Absent,Class 5,E,1
583,2025-09-06,Present,Class 5,E,1
583,2025-09-05,Absent,Class 5,E,1
583,2025-09-04,Present,Class 5,E,1
583,2025-09-03,Present,Class 5,E,1
583,2025-09-02,Absent,Class 5,E,1
583,2025-09-01,Present,Class 5,E,1
583,2025-08-31,Present,Class 5,E,1
583,2025-08-30,Present,Class 5,E,1
583,2025-08-29,Present,Class 5,E,1
583,2025-08-28,Present,Class 5,E,1
583,2025-08-27,Absent,Class 5,E,1
583,2025-08-26,Absent,Class 5,E,1
583,2025-08-25,Present,Class 5,E,1
583,2025-08-24,Absent,Class 5,E,1
583,2025-08-23,Present,Class 5,E,1
583,2025-08-22,Present,Class 5,E,1
583,2025-08-21,Present,Class 5,E,1
583,2025-08-20,Present,Class 5,E,1
583,2025-08-19,Absent,Class 5,E,1
583,2025-08-18,Present,Class 5,E,1
583,2025-08-17,Absent,Class 5,E,1
583,2025-08-16,Absent,Class 5,E,1
583,2025-08-15,Present,Class 5,E,1
584,2025-09-13,Present,Class 5,A,1
584,2025-09-12,Present,Class 5,A,1
584,2025-09-11,Present,Class 5,A,1
584,2025-09-10,Present,Class 5,A,1
584,2025-09-09,Present,Class 5,A,1
584,2025-09-08,Present,Class 5,A,1
584,2025-09-07,Present,Class 5,A,1
584,2025-09-06,Absent,Class 5,A,1
584,2025-09-05,Present,Class 5,A,1
584,2025-09-04,Absent,Class 5,A,1
584,2025-09-03,Present,Class 5,A,1
584,2025-09-02,Absent,Class 5,A,1
584,2025-09-01,Present,Class 5,A,1
584,2025-08-31,Absent,Class 5,A,1
584,2025-08-30,Present,Class 5,A,1
584,2025-08-29,Present,Class 5,A,1
584,2025-08-28,Present,Class 5,A,1
584,2025-08-27,Present,Class 5,A,1
584,2025-08-26,Present,Class 5,A,1
584,2025-08-25,Present,Class 5,A,1
584,2025-08-24,Present,Class 5,A,1
584,2025-08-23,Absent,Class 5,A,1
584,2025-08-22,Present,Class 5,A,1
584,2025-08-21,Present,Class 5,A,1
584,2025-08-20,Absent,Class 5,A,1
584,2025-08-19,Present,Class 5,A,1
584,2025-08-18,Absent,Class 5,A,1
584,2025-08-17,Present,Class 5,A,1
584,2025-08-16,Present,Class 5,A,1
584,2025-08-15,Present,Class 5,A,1
585,2025-09-13,Absent,Class 5,E,1
585,2025-09-12,Absent,Class 5,E,1
585,2025-09-11,Present,Class 5,E,1
585,2025-09-10,Absent,Class 5,E,1
585,2025-09-09,Present,Class 5,E,1
585,2025-09-08,Present,Class 5,E,1
585,2025-09-07,Present,Class 5,E,1
585,2025-09-06,Absent,Class 5,E,1
585,2025-09-05,Absent,Class 5,E,1
585,2025-09-04,Absent,Class 5,E,1
585,2025-09-03,Absent,Class 5,E,1
585,2025-09-02,Present,Class 5,E,1
585,2025-09-01,Present,Class 5,E,1
585,2025-08-31,Present,Class 5,E,1
585,2025-08-30,Present,Class 5,E,1
585,2025-08-29,Absent,Class 5,E,1
585,2025-08-28,Absent,Class 5,E,1
585,2025-08-27,Absent,Class 5,E,1
585,2025-08-26,Absent,Class 5,E,1
585,2025-08-25,Present,Class 5,E,1
585,2025-08-24,Present,Class 5,E,1
585,2025-08-23,Absent,Class 5,E,1
585,2025-08-22,Present,Class 5,E,1
585,2025-08-21,Present,Class 5,E,1
585,2025-08-20,Present,Class 5,E,1
585,2025-08-19,Present,Class 5,E,1
585,2025-08-18,Present,Class 5,E,1
585,2025-08-17,Present,Class 5,E,1
585,2025-08-16,Absent,Class 5,E,1
585,2025-08-15,Absent,Class 5,E,1
586,2025-09-13,Present,Class 9,C,1
586,2025-09-12,Absent,Class 9,C,1
586,2025-09-11,Present,Class 9,C,1
586,2025-09-10,Present,Class 9,C,1
586,2025-09-09,Present,Class 9,C,1
586,2025-09-08,Absent,Class 9,C,1
586,2025-09-07,Absent,Class 9,C,1
586,2025-09-06,Present,Class 9,C,1
586,2025-09-05,Present,Class 9,C,1
586,2025-09-04,Absent,Class 9,C,1
586,2025-09-03,Present,Class 9,C,1
586,2025-09-02,Present,Class 9,C,1
586,2025-09-01,Present,Class 9,C,1
586,2025-08-31,Present,Class 9,C,1
586,2025-08-30,Absent,Class 9,C,1
586,2025-08-29,Present,Class 9,C,1
586,2025-08-28,Present,Class 9,C,1
586,2025-08-27,Present,Class 9,C,1
586,2025-08-26,Present,Class 9,C,1
586,2025-08-25,Present,Class 9,C,1
586,2025-08-24,Absent,Class 9,C,1
586,2025-08-23,Present,Class 9,C,1
586,2025-08-22,Absent,Class 9,C,1
586,2025-08-21,Present,Class 9,C,1
586,2025-08-20,Present,Class 9,C,1
586,2025-08-19,Present,Class 9,C,1
586,2025-08-18,Present,Class 9,C,1
586,2025-08-17,Present,Class 9,C,1
586,2025-08-16,Present,Class 9,C,1
586,2025-08-15,Present,Class 9,C,1
587,2025-09-13,Present,Class 6,A,1
587,2025-09-12,Present,Class 6,A,1
587,2025-09-11,Present,Class 6,A,1
587,2025-09-10,Present,Class 6,A,1
587,2025-09-09,Present,Class 6,A,1
587,2025-09-08,Absent,Class 6,A,1
587,2025-09-07,Present,Class 6,A,1
587,2025-09-06,Present,Class 6,A,1
587,2025-09-05,Present,Class 6,A,1
587,2025-09-04,Absent,Class 6,A,1
587,2025-09-03,Present,Class 6,A,1
587,2025-09-02,Present,Class 6,A,1
587,2025-09-01,Absent,Class 6,A,1
587,2025-08-31,Present,Class 6,A,1
587,2025-08-30,Present,Class 6,A,1
587,2025-08-29,Present,Class 6,A,1
587,2025-08-28,Present,Class 6,A,1
587,2025-08-27,Present,Class 6,A,1
587,2025-08-26,Present,Class 6,A,1
587,2025-08-25,Absent,Class 6,A,1
587,2025-08-24,Present,Class 6,A,1
587,2025-08-23,Absent,Class 6,A,1
587,2025-08-22,Present,Class 6,A,1
587,2025-08-21,Absent,Class 6,A,1
587,2025-08-20,Absent,Class 6,A,1
587,2025-08-19,Present,Class 6,A,1
587,2025-08-18,Present,Class 6,A,1
587,2025-08-17,Present,Class 6,A,1
587,2025-08-16,Present,Class 6,A,1
587,2025-08-15,Present,Class 6,A,1
588,2025-09-13,Present,Class 7,A,1
588,2025-09-12,Present,Class 7,A,1
588,2025-09-11,Present,Class 7,A,1
588,2025-09-10,Absent,Class 7,A,1
588,2025-09-09,Present,Class 7,A,1
588,2025-09-08,Present,Class 7,A,1
588,2025-09-07,Absent,Class 7,A,1
588,2025-09-06,Absent,Class 7,A,1
588,2025-09-05,Present,Class 7,A,1
588,2025-09-04,Present,Class 7,A,1
588,2025-09-03,Present,Class 7,A,1
588,2025-09-02,Absent,Class 7,A,1
588,2025-09-01,Present,Class 7,A,1
588,2025-08-31,Absent,Class 7,A,1
588,2025-08-30,Present,Class 7,A,1
588,2025-08-29,Present,Class 7,A,1
588,2025-08-28,Present,Class 7,A,1
588,2025-08-27,Present,Class 7,A,1
588,2025-08-26,Present,Class 7,A,1
588,2025-08-25,Present,Class 7,A,1
588,2025-08-24,Present,Class 7,A,1
588,2025-08-23,Present,Class 7,A,1
588,2025-08-22,Present,Class 7,A,1
588,2025-08-21,Present,Class 7,A,1
588,2025-08-20,Absent,Class 7,A,1
588,2025-08-19,Present,Class 7,A,1
588,2025-08-18,Absent,Class 7,A,1
588,2025-08-17,Present,Class 7,A,1
588,2025-08-16,Present,Class 7,A,1
588,2025-08-15,Present,Class 7,A,1
589,2025-09-13,Present,Class 3,D,1
589,2025-09-12,Present,Class 3,D,1
589,2025-09-11,Present,Class 3,D,1
589,2025-09-10,Present,Class 3,D,1
